,category,description,photo,price,productName
382,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały MLP1035</p>
<p>- różowy MLP1038</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 30 cm</p>
<p>Wysokość: 20 cm</p>
<p>Interesujące <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, wybierz idealną na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-emma-milagro-mlp1035-mlp1038-kolor-od-wyboru.jpg,103.00,Kinkiet EMMA Milagro MLP1035 MLP1038 - kolor od wyboru
383,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/lampy-rabalux.html"" title=""Rabalux"">Rabalux</a></p><p><strong>Wykonanie: </strong>metal, szkło</p>
<p><strong>Kolor: </strong>biały, chrom</p>
<p><strong>Źródło światła: </strong>LED 4W - nie w komplecie</p>
<p>Barwa światła: 4000K</p>
<p>Lumeny: 400 lm</p>
<p><strong>Klasa energetyczna</strong>: A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 16 cm</p>
<p>Gwarancja: 5 lat</p>",https://www.cudownelampy.pl/files/kinkiet-frankie-led-rabalux-4471.jpg,101.90,Kinkiet FRANKIE LED Rabalux 4471
384,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/lampy-rabalux.html"" title=""Rabalux"">Rabalux</a></p><p><strong>Wykonanie: </strong>metal, szkło</p>
<p><strong>Kolor: </strong>bialy, czarny</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 15W - nie w komplecie</p>
<p><strong>Klasa energetyczna:</strong> E - A ++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 20 cm</p>
<p>Wysokość: 32 cm</p>
<p> </p>",https://www.cudownelampy.pl/files/kinkiet-frankie-rabalux-4467.jpg,170.90,Kinkiet FRANKIE Rabalux 4467
385,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały</p>
<p>- różowy</p>
<p>- szary</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 17 cm</p>
<p>Głębokość: 27 cm</p>
<p>Wysokość: 27 cm</p>
<p>Zapoznaj się z całą ofertą - <a href=""kinkiety-dla-dzieci.html"">kinkiety dla dzieci</a>!</p>",https://www.cudownelampy.pl/files/kinkiet-kago-milagro-mlp4921-mlp4926-mlp4931-kolor-od-wyboru.jpg,121.00,Kinkiet KAGO Milagro MLP4921 MLP4926 MLP4931 - kolor od wyboru
386,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/lampy-eglo.html"" title=""Eglo"">Eglo</a></p><p><strong>Wykonanie</strong>: stal</p>
<p><strong>Kolor:</strong> wielobarwny</p>
<p><strong>Źródło światła:</strong> 1 x GU10 LED max 3W / 240lm - w komplecie</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica: 11 cm</p>
<p>Interesujące <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, wybierz idealną na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-laia-1-led-eglo-95941.jpg,89.00,Kinkiet LAIA 1 LED Eglo 95941
387,lampy-dla-dzieci,"<p><strong>Wykonanie: </strong>metal, tworzywo</p>
<p><strong>Kolor: </strong>biały, zielony</p>
<p><strong>Źródło światła: </strong>1 x E14 max 40W- nie w komplecie</p>
<p>Klasa energetyczna: E-A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 14,5 cm</p>
<p>Szerokość: 10 cm</p>
<p>Głębokość: 13 cm</p>
<p> </p>
<p> </p>",https://www.cudownelampy.pl/files/kinkiet-lemmi-globo-54009-1.jpg,75.90,Kinkiet LEMMI Globo 54009-1
388,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, kryształ</p>
<p>Kolor do wyboru:</p>
<p>- biały</p>
<p>- różowy</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 10 cm</p>
<p>Głębokość: 31 cm</p>
<p>Wysokość: 24 cm</p>",https://www.cudownelampy.pl/files/kinkiet-mia-white-pink-milagro-mlp1068-mlp1065-kolor-od-wyboru.jpg,117.00,Kinkiet MIA WHITE PINK Milagro MLP1068 MLP1065 - kolor do wyboru
389,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały MLP5350</p>
<p>- ciemny róż MLP5347</p>
<p>- różowy MLP5353</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 28 cm</p>
<p>Wysokość: 40 cm</p>
<p>Głębokość: 36 cm</p>
<p>Zapoznaj się z całą ofertą - <a href=""kinkiety-dla-dzieci.html"">kinkiety dla dzieci</a>!</p>",https://www.cudownelampy.pl/files/kinkiet-paz-milagro-mlp5347-mlp5350-mlp5353-kolor-do-wyboru.jpg,140.00,Kinkiet PAŹ Milagro MLP5347 MLP5350 MLP5353 - kolor do wyboru
390,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p>Wykonanie: Sklejka, peszel</p>
<p>Źródło światła: 1 x GU10 max 35W - nie w komplecie</p>
<p>LED READY</p>
<p>Wymiary:</p>
<p>Odległość od ściany: 12 cm</p>
<p>Szerokość: 30 cm</p>
<p>Interesujące <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, wybierz idealną na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-plane-i-nowodvorski-6902.jpg,139.00,Kinkiet PLANE I Nowodvorski 6902
391,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p>Wykonanie: Sklejka, peszel</p>
<p>Źródło światła: 2 x GU10 max 35W - nie w komplecie</p>
<p>LED READY</p>
<p>Wymiary:</p>
<p>Odległość od ściany: max 53 cm</p>
<p>Szerokość: 49 cm</p>
<p>Interesujące <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, wybierz idealną na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-plane-ii-nowodvorski-6903.jpg,259.00,Kinkiet PLANE II Nowodvorski 6903
392,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p>Wykonanie: Sklejka, peszel</p>
<p>Źródło światła: 3 x GU10 max 35W - nie w komplecie</p>
<p>LED READY</p>
<p>Wymiary:</p>
<p>Odległość od ściany: max 53 cm</p>
<p>Szerokość: 53 cm</p>
<p>Interesujące <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, wybierz idealną na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-airplane-iii-nowodvorski-6904.jpg,359.00,Kinkiet PLANE III Nowodvorski 6904
393,lampy-dla-dzieci,"<p><strong>Wykonanie:</strong> metal, kryształy akrylowe </p>
<p>Kolor: chrom, fioletowy</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Wysokość: 33 cm</p>
<p>Głębokość: 23,5 cm</p>
<p style=""text-align: justify;"">z wyłącznikiem</p>",https://www.cudownelampy.pl/files/kinkiet-purple-globo-5147.jpg,83.90,Kinkiet PURPLE Globo 5147
394,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, tkanina, kryształ</p>
<p>Kolor do wyboru:</p>
<p>- biały</p>
<p>- różowy</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Głębokość: 30 cm</p>
<p>Wysokość: 30 cm</p>",https://www.cudownelampy.pl/files/kinkiet-sara-white-pink-milagro-mlp1050-mlp1047-kolor-od-wyboru.jpg,130.00,Kinkiet SARA WHITE PINK Milagro MLP1050 MLP1047 - kolor do wyboru
395,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> sklejka, stal lakierowana</p>
<p><strong>Źródło światła:</strong> 2 x GU10 max 35W - nie w komplecie</p>
<p>Klasa energetyczna: D - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 49 cm</p>
<p>Wysokość: 25 cm</p>
<p>Interesujące <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, wybierz idealną na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-signpost-paris-nowodvorski-9065.jpg,179.00,Kinkiet SIGNPOST PARIS Nowodvorski 9065
396,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/lampy-eglo.html"" title=""Eglo"">Eglo</a></p><p><strong>Wykonanie</strong>: stal</p>
<p><strong>Kolor:</strong> wielobarwny</p>
<p><strong>Źródło światła:</strong> 1 x GU10 LED max 3W / 200lm - w komplecie</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Średnica: 12,5 cm</p>
<p>Ciekawe <a href=""lampy-dla-dzieci.html"">lampy dla dzieci</a>, mnóstwo wzorów i kolorów na stronie CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/kinkiet-taya-1-led-eglo-93139.jpg,59.90,Kinkiet TAYA 1 LED Eglo 93139
397,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal, abażur, tworzywo</p>
<p>Kolor: biały, pomarańczowe</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość klosza: 17,5 cm</p>
<p>Średnica klosza: 13 cm</p>
<p>Ramie ruchome</p>",https://www.cudownelampy.pl/files/kinkiet-wire-colour-tk-lighting-2448.jpg,120.00,Kinkiet WIRE COLOUR TK Lighting 2448
398,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-delfinka-finka-minimini-milagro-mlp6805.jpg,129.00,Kinkiet dziecięcy DELFINKA FINKA MiniMini Milagro MLP6805
399,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Wysokość: 28 cm</p>
<p>Głębokość: 24 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-delfinka-finka-minimini-milagro-mlp6808.jpg,139.00,Kinkiet dziecięcy DELFINKA FINKA MiniMini Milagro MLP6808
400,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Głębokość: 21 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-dino-milagro-mlp4950.jpg,116.00,Kinkiet dziecięcy DINO Milagro MLP4950
401,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, drewno</p>
<p>Kolor: różowy</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 10 cm</p>
<p>Wysokość: 18 cm</p>
<p>Odległość od ściany: 18 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-fairy-pink-milagro-mlp6477.jpg,150.00,Kinkiet dziecięcy FAIRY PINK Milagro MLP6477
402,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Kod produktu:</strong> 4595</p>
<p><strong>Wykonanie:</strong> sklejka, tworzywo</p>
<p><strong>Źródło światła:</strong> 2 x E14 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 67 cm</p>
<p>Odległość od ściany: 15 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-football-poland-ii-nowodvorski-4595.jpg,138.50,Kinkiet dziecięcy FOOTBALL POLAND II Nowodvorski 4595
403,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> sklejka, stal lakierowana</p>
<p><strong>Źródło światła:</strong> 3 x GU10 max 35W - nie w komplecie</p>
<p>Klasa energetyczna: D - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 55 cm</p>
<p>Szerokość: 27,5 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-heart-iii-a-nowodvorski-9063.jpg,239.00,Kinkiet dziecięcy HEART III A Nowodvorski 9063
404,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Głębokość: 21 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-lovely-milagro-mlp4945.jpg,116.00,Kinkiet dziecięcy LOVELY Milagro MLP4945
405,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Głębokość: 21 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-marine-milagro-mlp4955.jpg,116.00,Kinkiet dziecięcy MARINE Milagro MLP4955
406,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, tkanina, drewno</p>
<p>Kolor: szary</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm x 22 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-mis-milagro-mlp4960.jpg,130.00,Kinkiet dziecięcy MIŚ Milagro MLP4960
407,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-osmiornica-lola-minimini-milagro-mlp6804.jpg,129.00,Kinkiet dziecięcy OŚMIORNICA LOLA MiniMini Milagro MLP6804
408,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, drewno</p>
<p>Kolor: niebieski</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 10 cm</p>
<p>Wysokość: 18 cm</p>
<p>Odległość od ściany: 18 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-rally-blue-milagro-mlp6480.jpg,150.00,Kinkiet dziecięcy RALLY BLUE Milagro MLP6480
409,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-rybka-minimini-milagro-mlp6803.jpg,129.00,Kinkiet dziecięcy RYBKA MiniMini Milagro MLP6803
410,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Wysokość: 28 cm</p>
<p>Głębokość: 24 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-rybka-minimini-milagro-mlp6806.jpg,139.00,Kinkiet dziecięcy RYBKA MiniMini Milagro MLP6806
411,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, tkanina, drewno</p>
<p>Kolor: biały</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Głębokość: 22 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-uni-milagro-mlp6489.jpg,128.00,Kinkiet dziecięcy UNI Milagro MLP6489
412,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, PVC</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 15 cm</p>
<p>Głębokość: 21 cm</p>
<p>Wysokość: 23 cm</p>",https://www.cudownelampy.pl/files/kinkiet-dzieciecy-unicorn-milagro-mlp4940.jpg,116.00,Kinkiet dziecięcy UNICORN Milagro MLP4940
413,lampy-dla-dzieci,"<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: tworzywo sztuczne + naklejki</p>
<p>Kolor: multikolor</p>
<p><strong>Źródło światła:</strong>  0,6W LED - w komplecie</p>
<p><span class=""atrybut-cechy""><span class=""atrybut-opis"">Zasilanie: bateria 3xAAA </span> </span></p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 120 cm</p>
<p>Wysokość: 150 cm</p>
<p>średnica balona 26 cm</p>",https://www.cudownelampy.pl/files/kinkiet-lampka-dziecieca-balloons-0-6w-led-milagro-ml142.jpg,69.00,"Kinkiet, Lampka dziecięca BALLOONS 0,6W LED Milagro ML142"
414,"pl_systemy-linkowe,28","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana</p>
<p><strong>Kolor:</strong> do wyboru:</p>
<p>- Biały 9324</p>
<p>- Czarny 9325</p>
<p><strong>Źródło światła:</strong> 1 x GU10 max 35W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 57 cm</p>
<p>wym. reflektora 20 x 5,5</p>
<p>Oferta dotyczy samej oprawy (bez szyny)</p>
<p>Szyny dostępne w kategorii: Systemy linkowe, szynowe</p>
<p><a href=""nowodvorski-(technolux).html"">Oświetlenie Nowodvorski</a> - poznaj całą ofertę na naszej stronie.</p>",https://www.cudownelampy.pl/files/oprawa-wiszaca-do-szyny-profile-eye-super-a-nowodvorski-9324-9325-kolor-do-wyboru.jpg,159.00,Oprawa wisząca do szyny PROFILE EYE SUPER A Nowodvorski 9324 / 9325 - kolor do wyboru
415,"pl_systemy-linkowe,28","<p><strong>Produkt:</strong> System TANGENS firmy Wofi 9156.05.64.5440</p>
<p><strong>Kolor:</strong> nikiel matt + chrom</p>
<p><strong>Wykonanie:</strong> Metal</p>
<p><strong>Źródło światła:</strong> 5 x GY6,35 max 35W - w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 200 cm  x 100 cm</p>
<p><strong>Nowa, w oryginalnym opakowaniu</strong></p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/system-tangens-wofi-915605.jpg,429.00,System TANGENS Wofi 9156.05
416,"pl_systemy-linkowe,28",<p>Element mocujący przeznaczony do mocowania szyn podtynkowych Nowodvorski PROFILE RECESSED</p>,https://www.cudownelampy.pl/files/mocowanie-do-szyny-podtynkowej-profile-recessed-track-fixing-set-8805.jpg,5.90,Mocowanie do szyny podtynkowej PROFILE RECESSED TRACK FIXING SET 8805
417,"pl_systemy-linkowe,28","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana</p>
<p>Kolor do wyboru:</p>
<p>- Biały 9020</p>
<p>- Czarny 9018</p>
<p><strong>Źródło światła:</strong> 1 x GU10, ES111 max 75W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 23 cm</p>
<p>Wysokość tuby: 16 cm</p>
<p>Szerokość: 11,5 cm</p>
<p>Oferta dotyczy samej oprawy (bez szyny)</p>",https://www.cudownelampy.pl/files/oprawa-do-szyny-profile-bit-plus-white-black-nowodvorski-9020-9018-kolor-do-wyboru.jpg,179.00,Oprawa do szyny PROFILE BIT PLUS WHITE BLACK Nowodvorski 9020 9018 - kolor do wyboru
418,"pl_systemy-linkowe,28","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana, peszel</p>
<p><strong>Kolor:</strong> do wyboru:</p>
<p>- Biały 9321</p>
<p>- Czarny 9322</p>
<p><strong>Źródło światła:</strong> 1 x GU10 max 35W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 15,5 cm</p>
<p>Szerokość: 5,5 cm</p>
<p>Oferta dotyczy samej oprawy (bez szyny)</p>",https://www.cudownelampy.pl/files/oprawa-do-szyny-profile-eye-spot-nowodvorski-9321-9322-kolor-do-wyboru.jpg,99.00,Oprawa do szyny PROFILE EYE SPOT Nowodvorski 9321 9322 - kolor do wyboru
419,"pl_systemy-linkowe,28","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> aluminium</p>
<p>Kolor oraz barwa światła do wyboru:</p>
<p>- Biały 3000K (kod 9000)</p>
<p>- Biały 4000K (kod 9002 )</p>
<p>- Czarny 3000K (kod 9001)</p>
<p>- Czarny 4000K (kod 9003)</p>
<p><strong>Źródło światła:</strong> 1 x LED zintegrowany 12W</p>
<p>Lumen: 864 lm</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 11,7 cm</p>
<p>Wysokość tuby: 11 cm</p>
<p>Szerokość: 5 cm</p>
<p>Oferta dotyczy samej oprawy (bez szyny)</p>",https://www.cudownelampy.pl/files/oprawa-do-szyny-profile-iris-led-12w-white-black-nowodvorski-9000-9001-9002-9003-kolor-do-wyboru.jpg,169.00,Oprawa do szyny PROFILE IRIS LED 12W WHITE BLACK Nowodvorski 9000 9001 9002 9003 - kolor do wyboru
